id,KNN,CNN,LDA,NN,forest,SVM,xgboost,true
52889,1,1,1,1,1,1,1,7
45490,1,1,1,1,1,1,1,5
13663,1,1,1,1,1,1,1,1
10221,1,1,1,1,1,1,1,1
15326,1,1,1,1,1,1,1,1
55578,1,1,1,1,1,1,1,7
22258,0,1,0,1,1,0,1,2
58648,1,1,1,1,1,1,1,8
34940,1,1,1,1,1,1,1,5
52427,1,1,1,1,1,1,1,7
48820,1,0,1,1,1,0,1,7
61823,1,1,1,1,1,1,1,8
27268,0,0,0,0,0,0,0,3
44015,1,1,1,1,1,1,1,5
56266,1,1,1,1,1,1,1,7
19345,1,0,0,1,0,1,0,2
2965,0,1,1,1,1,1,1,1
16216,1,1,1,1,1,1,1,1
50398,1,1,1,1,1,1,1,7
45359,1,0,1,1,1,1,1,5
43670,1,1,1,1,1,1,1,5
34450,1,1,1,1,1,1,1,5
49915,1,1,1,1,1,1,1,7
6537,1,0,0,1,1,0,0,1
12750,1,1,1,1,1,1,1,1
23370,1,0,0,0,1,1,0,2
6507,1,1,1,1,1,1,1,1
25670,1,1,0,1,0,1,1,2
44242,1,1,1,1,1,1,1,5
58251,1,1,1,1,1,1,1,8
58027,1,1,1,1,1,1,1,8
59537,1,1,1,1,1,1,1,8
41509,0,0,0,0,0,0,0,5
58479,1,0,0,0,0,0,0,8
34744,1,1,1,1,1,1,1,5
2143,1,1,1,1,1,1,1,1
29260,1,1,1,1,1,1,1,4
38048,0,1,1,1,1,1,1,5
30296,1,1,1,1,1,1,1,4
26031,0,0,0,1,1,1,1,2
5478,1,1,1,1,1,1,1,1
33652,1,1,1,1,1,1,1,5
4971,0,1,1,0,0,1,0,1
3048,1,1,1,1,1,1,1,1
22473,0,1,0,0,1,0,1,2
34251,1,1,1,1,1,1,1,5
60866,1,1,1,1,1,1,1,8
39375,1,1,1,1,1,1,1,5
60712,1,1,1,1,1,1,1,8
10143,1,1,1,1,1,1,1,1
35921,1,1,1,1,1,1,1,5
56121,1,1,1,1,1,1,1,7
52113,1,1,1,1,1,1,1,7
28793,1,1,1,1,1,1,1,4
50527,1,1,1,1,1,1,1,7
59829,0,0,1,0,1,0,0,8
39326,1,1,1,1,1,1,1,5
365,1,1,0,1,1,1,1,0
25765,0,1,0,1,1,1,1,2
6411,1,1,1,1,1,1,1,1
53752,1,1,1,1,1,1,1,7
3298,0,0,1,0,0,0,0,1
11006,1,1,1,0,1,1,1,1
49535,1,1,1,1,1,1,1,7
11052,1,0,1,1,1,1,1,1
16530,1,1,1,1,1,1,1,1
40604,1,1,1,1,1,1,1,5
7115,1,1,1,1,1,1,1,1
40469,1,1,1,1,1,1,1,5
320,0,0,0,1,0,1,1,0
55232,1,1,1,1,1,1,1,7
53251,1,1,1,1,1,1,1,7
2592,1,0,1,0,0,0,0,1
43481,1,1,1,1,1,1,1,5
25611,0,0,0,0,0,0,0,2
4011,1,0,1,1,1,1,1,1
19053,0,1,0,1,0,1,0,2
44944,1,1,1,1,1,1,1,5
32317,1,1,1,1,1,1,1,5
9807,1,1,1,1,1,1,1,1
48363,1,1,0,1,1,1,1,6
20161,0,0,0,1,0,0,0,2
13530,1,1,1,1,1,1,1,1
12282,0,0,1,0,1,0,0,1
4449,1,1,1,1,1,1,1,1
58085,1,1,1,1,1,1,1,8
45075,1,1,1,1,0,1,1,5
43253,1,1,1,1,1,1,1,5
16494,1,1,1,1,1,1,1,1
16544,0,0,1,1,1,1,1,1
61060,1,1,1,1,1,1,1,8
50844,1,1,1,1,1,1,1,7
30308,1,1,1,1,1,1,1,4
23064,1,0,0,0,0,0,0,2
36040,1,1,1,1,1,1,1,5
33815,1,1,1,1,1,1,1,5
28180,0,0,0,0,0,0,0,3
18831,0,0,0,0,0,0,0,2
20250,0,1,0,1,1,1,1,2
28604,1,0,0,1,0,0,1,3
48614,1,1,1,1,1,1,1,7
29211,1,1,1,1,1,1,1,4
11803,1,1,1,0,1,0,1,1
31503,1,1,1,1,1,1,1,5
54351,1,1,1,1,1,1,1,7
59103,1,1,1,1,1,1,1,8
27832,0,0,0,0,0,0,0,3
15139,0,1,1,0,0,0,0,1
16104,1,1,1,1,1,1,1,1
36736,1,1,1,1,1,1,1,5
57873,1,1,1,1,1,1,1,8
13862,1,1,1,1,1,1,1,1
51972,1,1,1,1,1,1,1,7
9324,1,1,1,1,1,1,1,1
44883,1,1,1,1,1,1,1,5
37989,1,1,1,1,1,1,1,5
21957,1,1,0,0,1,1,1,2
32502,1,1,1,1,1,1,1,5
51310,0,1,1,0,1,1,0,7
58024,1,1,1,1,1,1,1,8
38675,1,0,0,1,0,0,0,5
26785,0,0,0,1,1,1,1,3
1914,1,1,0,1,1,1,1,0
9849,1,1,1,1,1,1,1,1
33456,1,1,1,1,1,1,1,5
1317,0,0,0,0,0,0,0,0
60193,0,1,0,0,0,0,0,8
13588,1,1,1,1,1,1,1,1
774,0,0,0,0,0,0,0,0
41426,1,1,1,1,1,1,1,5
26673,0,1,0,0,1,0,0,3
4992,1,0,1,1,0,1,1,1
10913,0,0,1,0,0,0,0,1
50820,1,1,1,1,1,1,1,7
36390,1,1,1,1,1,1,1,5
27669,0,1,0,1,1,1,0,3
28325,1,0,0,0,0,0,0,3
8684,0,1,1,0,0,1,0,1
7623,0,1,1,1,1,1,1,1
55413,1,1,1,1,1,1,1,7
10030,1,1,1,1,1,0,0,1
46454,1,0,0,1,1,1,1,6
35331,1,1,1,1,1,1,1,5
60231,1,1,1,1,1,1,1,8
15584,0,0,0,0,0,1,1,1
8545,1,1,1,1,1,1,1,1
35644,1,1,1,1,1,1,1,5
4291,0,1,1,1,1,0,1,1
12430,1,1,1,1,1,1,1,1
54583,1,1,1,1,1,1,1,7
22944,1,0,0,0,1,1,1,2
49735,0,0,1,1,0,1,0,7
37862,1,1,1,1,1,1,1,5
14460,1,0,1,1,1,1,1,1
10810,1,1,1,1,1,1,1,1
25417,0,1,0,1,0,1,0,2
5596,1,1,1,1,1,1,1,1
14410,0,1,1,1,1,1,1,1
53600,1,1,1,1,1,1,1,7
22076,1,0,0,0,1,1,1,2
321,0,1,0,1,1,1,1,0
53419,0,0,0,0,0,0,0,7
58603,1,1,1,1,1,1,1,8
9975,0,1,1,1,0,1,0,1
28288,0,0,0,1,1,1,1,3
51798,1,1,1,1,1,1,1,7
32333,1,1,1,1,1,1,1,5
14008,1,1,1,1,1,1,1,1
44821,1,1,1,1,1,1,1,5
45592,1,0,1,1,1,1,1,5
4006,1,1,1,1,1,1,1,1
24912,0,0,0,0,0,0,0,2
18004,0,1,1,0,1,0,1,1
12968,0,1,1,1,1,1,1,1
38867,1,1,1,1,1,1,1,5
34989,1,1,1,1,1,1,1,5
11256,1,0,1,0,0,0,0,1
25317,0,0,0,0,0,0,0,2
43644,1,1,1,1,1,1,1,5
16119,1,1,1,1,1,1,1,1
55989,1,1,1,1,1,1,1,7
32650,1,1,1,1,1,1,1,5
21246,0,0,0,0,0,0,0,2
59141,1,0,0,0,0,0,0,8
12086,1,1,1,1,1,1,1,1
48835,1,1,1,1,1,1,1,7
49432,1,1,1,1,1,1,1,7
2214,1,1,1,1,1,1,1,1
8638,1,1,1,1,1,1,1,1
30374,1,1,1,1,1,1,1,4
31424,1,1,1,1,1,1,1,4
22880,1,1,0,1,1,1,1,2
49319,1,1,1,1,1,1,1,7
28142,0,1,0,0,1,0,0,3
24137,1,0,0,1,0,1,0,2
45635,1,1,1,1,1,1,1,6
16743,1,1,1,1,1,1,1,1
36694,1,1,1,1,1,1,1,5
26458,0,0,0,0,0,0,0,3
5624,1,1,1,1,1,1,1,1
20616,1,1,0,1,1,1,1,2
19338,0,0,0,0,0,0,0,2
60693,1,1,1,1,1,1,1,8
19646,1,0,0,1,1,0,1,2
4052,1,1,1,1,1,1,1,1
51804,1,1,1,1,1,1,1,7
14166,1,1,1,1,1,1,1,1
49747,1,1,1,1,1,1,1,7
21409,0,0,0,0,0,0,0,2
39829,1,1,1,1,1,1,1,5
1787,0,1,0,1,0,1,0,0
27261,0,0,0,0,1,0,0,3
11683,1,1,1,1,1,1,1,1
32686,1,1,1,1,1,1,1,5
22597,0,0,0,0,0,0,0,2
47851,1,1,0,1,1,1,1,6
5255,0,1,1,1,0,0,0,1
32905,1,1,1,1,1,1,1,5
41622,1,1,1,1,1,1,1,5
15013,1,1,1,1,1,1,1,1
32344,1,1,1,1,1,1,1,5
53653,0,1,1,1,1,1,1,7
2305,0,1,0,1,1,1,1,1
30877,1,1,1,1,1,1,1,4
10285,1,1,1,1,1,1,1,1
54546,1,1,1,1,1,1,1,7
19506,1,1,0,0,1,0,0,2
16460,0,0,1,0,0,0,0,1
48353,1,1,1,1,1,1,1,6
17177,1,1,1,1,1,1,1,1
20554,1,1,0,1,1,1,1,2
10155,1,1,1,1,1,1,1,1
19074,1,1,0,1,1,0,1,2
15637,1,1,1,1,1,1,1,1
33807,0,0,0,0,0,0,0,5
57472,0,0,0,0,0,0,0,8
6894,1,1,1,1,1,1,1,1
4252,1,1,1,1,1,1,1,1
22973,0,1,0,0,0,1,0,2
60272,1,1,1,1,1,1,1,8
18994,1,1,0,1,1,1,1,2
34804,1,1,1,1,1,1,1,5
5451,1,1,1,1,1,1,0,1
31922,1,1,1,1,1,1,1,5
119,1,1,0,1,1,1,1,0
59393,1,1,1,1,1,1,1,8
35542,1,1,1,1,1,1,1,5
37935,1,1,1,1,1,0,1,5
20746,0,1,0,1,1,0,1,2
40090,1,1,1,1,1,1,1,5
58309,1,1,1,1,1,1,1,8
40896,1,1,1,1,1,1,1,5
15684,1,1,1,1,1,1,1,1
8113,0,1,1,0,0,1,1,1
36937,1,1,1,1,1,1,1,5
6141,1,1,1,1,1,1,1,1
58587,1,1,1,1,1,1,1,8
29542,1,1,1,1,1,1,1,4
37604,1,1,1,1,1,1,1,5
39300,1,1,1,1,1,1,1,5
23422,1,1,0,0,1,0,1,2
53370,1,1,1,1,1,1,1,7
37632,1,1,1,1,1,1,1,5
40887,1,1,1,1,1,1,1,5
47479,0,1,0,1,1,1,1,6
14657,1,0,1,1,0,0,0,1
57622,1,1,1,0,1,1,1,8
30869,1,1,1,1,1,1,1,4
29037,0,0,0,0,0,0,0,4
2186,1,1,1,1,1,1,1,1
47009,1,1,1,1,1,1,1,6
60999,0,0,0,0,0,0,0,8
4480,1,0,1,1,1,1,1,1
49991,1,1,1,1,1,1,1,7
34375,1,1,1,1,1,1,1,5
57695,1,1,1,1,1,1,1,8
902,0,0,0,0,1,0,0,0
43852,1,1,1,1,1,1,1,5
26089,0,1,0,1,0,1,1,3
43819,1,1,1,1,1,1,1,5
47846,1,1,1,1,1,1,1,6
61072,0,1,1,1,0,1,0,8
58938,1,1,1,1,1,1,1,8
47195,0,0,0,1,0,1,0,6
27501,0,0,0,0,0,0,0,3
1580,0,0,0,0,0,0,0,0
11496,1,0,1,1,1,1,1,1
48544,1,1,1,1,1,1,1,7
22508,1,1,0,1,1,1,1,2
44667,1,1,1,1,1,1,1,5
47907,1,1,0,1,1,1,1,6
39565,1,1,1,1,1,1,1,5
3931,1,0,1,1,0,1,0,1
19710,0,1,0,1,1,1,1,2
17015,1,1,1,1,1,1,1,1
19820,0,0,0,0,0,0,0,2
44818,1,1,1,1,1,1,1,5
50244,1,1,1,1,1,1,1,7
33522,1,1,1,1,1,1,1,5
52345,1,1,1,1,1,1,1,7
5404,1,1,1,1,1,1,1,1
54738,0,1,1,1,1,0,1,7
21029,1,1,0,1,1,1,1,2
16191,1,1,1,1,1,1,1,1
14664,0,1,1,1,1,1,1,1
18304,0,0,0,0,0,0,0,2
4280,0,0,0,1,1,0,1,1
45652,1,1,1,1,1,1,1,6
48312,0,0,0,0,0,0,0,6
39695,1,1,1,1,1,1,1,5
52384,1,1,1,1,1,1,1,7
9842,1,1,1,1,0,0,0,1
4776,1,1,1,1,1,1,1,1
58074,0,0,0,0,0,0,0,8
33112,0,0,0,0,0,0,0,5
7010,1,1,1,1,1,1,1,1
19046,1,0,0,0,1,1,1,2
59132,1,1,1,1,1,1,1,8
51606,1,1,1,1,1,1,1,7
14746,1,1,1,1,1,1,1,1
38433,1,1,1,1,1,1,1,5
19556,0,1,0,1,1,0,1,2
58858,1,1,1,1,1,1,1,8
38670,1,1,1,1,1,1,1,5
2788,1,0,1,1,0,0,0,1
46066,1,1,0,1,1,1,1,6
14469,1,1,1,1,1,1,1,1
42417,1,1,1,1,1,1,1,5
22835,1,0,0,1,1,1,1,2
3659,0,1,1,1,1,1,0,1
5813,1,1,1,1,1,1,1,1
56387,1,1,1,1,1,1,1,7
13497,1,1,1,1,1,1,1,1
43595,1,1,1,1,1,1,1,5
1395,0,0,1,0,1,0,1,0
43820,1,1,1,1,1,1,1,5
41034,1,1,1,1,1,1,1,5
14179,1,1,1,1,1,1,1,1
33031,1,1,1,1,1,1,1,5
55658,1,1,1,1,1,1,1,7
8823,1,1,1,1,1,1,1,1
24470,0,0,0,0,0,0,0,2
34662,1,1,1,1,1,1,1,5
39621,1,1,1,1,1,1,1,5
8084,1,1,1,1,1,1,1,1
10935,1,1,1,1,1,1,1,1
7858,1,1,1,1,1,1,1,1
61510,1,1,1,1,1,1,1,8
41563,1,1,1,1,1,1,1,5
58435,1,1,1,1,1,1,1,8
18223,1,1,0,1,1,1,0,2
17299,1,1,1,1,1,1,1,1
31466,1,1,1,1,1,1,1,4
39028,1,1,1,1,1,1,1,5
48037,0,0,0,0,0,1,0,6
53095,1,1,1,1,1,1,1,7
50643,1,1,1,1,1,1,1,7
49186,1,1,1,1,1,1,1,7
55097,1,1,1,1,1,1,1,7
28676,0,0,0,1,1,1,1,3
26910,0,0,0,0,0,0,0,3
6590,0,1,1,1,1,1,1,1
1814,0,0,0,0,0,0,0,0
15925,1,1,1,1,1,1,1,1
46160,0,0,0,0,0,0,0,6
2238,1,1,1,1,1,1,1,1
40401,1,0,1,1,1,1,1,5
10648,1,1,1,1,1,1,1,1
14177,1,1,1,1,1,1,1,1
61807,1,1,1,1,1,1,1,8
54771,1,1,1,1,1,1,1,7
23844,1,1,0,1,1,1,1,2
27391,1,1,0,1,1,1,1,3
57943,1,1,1,1,1,1,1,8
58681,0,0,0,0,0,0,0,8
6377,1,1,1,1,1,0,1,1
51263,1,1,1,1,1,1,1,7
23768,0,1,0,0,0,0,0,2
4619,1,1,1,1,1,1,1,1
56624,1,1,1,1,1,1,1,7
54650,1,1,1,1,1,1,1,7
30227,1,1,1,1,1,1,1,4
9408,1,1,1,1,1,1,1,1
60704,1,1,1,1,1,1,1,8
26476,0,1,0,1,1,1,1,3
17012,1,1,1,1,1,1,1,1
42343,1,1,1,1,1,1,1,5
12482,1,1,1,1,1,1,1,1
52645,0,1,0,1,1,1,1,7
33100,1,1,1,1,1,1,1,5
11076,1,1,1,1,1,1,1,1
37340,1,1,1,1,1,1,1,5
24499,1,1,0,0,1,0,1,2
43268,1,1,1,1,1,1,1,5
56961,1,1,1,1,1,1,1,8
7424,0,1,0,0,0,0,0,1
61238,1,1,1,1,1,1,1,8
19312,1,1,0,1,1,0,1,2
18259,0,0,0,0,0,0,0,2
27115,0,0,0,1,0,0,0,3
23325,0,0,0,0,0,0,1,2
12559,1,1,1,1,1,1,0,1
53200,1,0,1,1,1,1,1,7
20087,1,1,0,0,1,0,0,2
14696,0,1,0,0,0,0,0,1
22352,0,0,0,0,0,0,0,2
60819,0,1,1,1,1,1,1,8
17393,1,0,1,1,1,1,0,1
11261,1,1,1,1,1,1,1,1
54398,1,1,1,1,1,1,1,7
56631,1,1,1,1,1,1,1,7
52112,1,1,1,1,1,1,1,7
15498,1,1,1,1,1,1,1,1
14315,0,0,1,1,1,1,1,1
37015,1,1,1,1,1,1,1,5
32568,1,1,1,1,1,1,1,5
55210,1,1,1,1,1,1,1,7
3675,0,1,0,1,1,0,1,1
17526,1,1,1,1,1,0,1,1
50368,1,1,1,1,0,1,1,7
32489,1,1,1,1,1,1,1,5
41782,1,1,1,1,1,1,1,5
18332,0,0,0,0,0,0,0,2
9868,0,1,1,0,1,0,1,1
57867,1,1,1,1,1,1,1,8
29742,1,1,1,1,1,1,1,4
40554,1,1,1,1,1,1,1,5
48321,1,0,0,1,1,1,1,6
15077,1,1,1,1,1,1,1,1
21734,0,1,0,1,1,1,1,2
19277,0,0,0,0,1,0,0,2
57197,1,1,1,1,1,1,1,8
26529,0,0,0,0,0,0,0,3
22195,1,1,0,1,1,1,1,2
47880,1,1,0,1,1,1,1,6
20386,0,0,0,1,1,1,1,2
52969,1,1,1,1,1,1,1,7
41615,1,1,1,1,1,1,1,5
46809,1,1,1,1,1,1,1,6
1882,0,0,0,0,0,0,0,0
60407,1,1,1,1,1,1,1,8
5920,0,1,1,1,1,1,1,1
28226,0,0,0,0,1,0,0,3
41886,1,1,1,1,1,1,1,5
7271,1,1,1,1,1,1,1,1
33866,1,1,1,1,1,1,1,5
50122,1,1,1,1,1,1,1,7
14839,1,1,1,1,1,1,1,1
28035,1,0,0,0,0,0,0,3
44457,1,1,1,1,1,1,1,5
59173,0,1,1,0,1,0,1,8
6233,0,1,1,1,1,1,1,1
37790,1,1,1,1,1,1,1,5
39890,1,1,1,1,1,1,1,5
6628,1,1,1,1,1,1,1,1
16553,0,0,1,0,1,1,1,1
13374,1,1,1,1,1,1,1,1
24152,1,1,0,1,1,1,1,2
53825,1,1,1,1,1,1,1,7
14676,0,0,1,0,1,0,1,1
2943,1,1,1,1,1,1,1,1
56023,1,1,1,1,1,1,1,7
3584,1,1,1,1,1,1,1,1
30089,1,1,1,1,1,1,1,4
22780,0,0,0,0,0,0,0,2
12230,1,1,1,1,1,1,1,1
19093,1,0,0,1,1,1,1,2
45411,1,1,1,1,1,1,1,5
38254,1,1,1,1,1,1,1,5
5028,1,1,1,1,1,0,0,1
52794,0,1,1,1,1,1,1,7
24762,1,1,0,1,1,1,1,2
46676,0,0,0,0,0,0,0,6
8117,1,1,1,1,1,1,1,1
13707,1,1,1,1,1,1,1,1
40618,1,1,1,1,1,1,1,5
18305,0,1,0,1,1,1,1,2
13280,0,0,0,0,0,0,0,1
8105,1,1,1,1,1,1,1,1
30444,1,1,1,1,1,1,1,4
41969,0,1,0,0,1,1,0,5
53660,1,1,1,1,1,1,1,7
61332,1,1,1,1,1,1,1,8
50565,1,1,1,1,1,1,1,7
18088,1,0,0,1,1,1,1,2
10033,1,1,1,1,1,1,1,1
20044,0,0,0,0,0,0,0,2
34792,1,1,1,1,1,1,1,5
10777,1,1,1,1,1,1,1,1
36270,1,1,1,1,1,1,1,5
25527,0,1,0,1,1,1,1,2
40886,1,1,1,1,1,1,1,5
41111,1,1,1,1,1,1,1,5
10083,1,1,1,0,0,0,1,1
38334,0,0,0,0,0,0,0,5
38791,1,1,1,1,1,1,1,5
39688,1,1,1,1,1,1,1,5
13338,0,0,1,1,1,1,1,1
55428,1,1,1,1,1,1,1,7
24085,0,1,0,0,1,0,0,2
41305,1,1,1,1,1,1,1,5
6778,1,1,1,1,1,1,1,1
52273,1,1,0,1,1,1,1,7
4116,1,1,1,1,1,1,1,1
25909,0,0,0,0,0,0,0,2
24551,0,0,0,0,0,0,0,2
38786,1,0,0,0,0,0,1,5
3240,1,1,1,1,1,1,1,1
22609,1,1,0,0,1,1,0,2
12972,1,1,1,1,1,1,1,1
15021,1,1,1,1,1,1,1,1
28216,0,0,0,1,0,0,0,3
22753,1,0,0,0,1,1,1,2
34592,1,1,1,1,1,1,1,5
47704,1,1,1,1,1,1,1,6
24097,0,0,0,0,0,0,0,2
40198,1,1,1,1,1,1,1,5
13290,0,1,1,1,1,1,1,1
32924,0,0,0,0,0,0,0,5
53303,1,1,1,1,1,1,1,7
20821,0,1,0,1,1,0,0,2
26974,1,1,0,1,1,1,1,3
51855,1,1,1,1,1,1,1,7
26431,1,1,0,1,1,1,1,3
48532,1,1,1,1,1,1,1,7
60662,1,1,1,1,1,1,1,8
5693,0,1,1,0,1,1,1,1
47404,0,0,1,0,0,1,0,6
39348,1,1,1,1,1,1,1,5
3738,1,1,1,1,1,1,1,1
54731,1,1,1,1,1,1,1,7
58055,0,1,0,0,0,0,0,8
48886,1,1,1,1,1,1,1,7
60,1,1,0,1,1,1,1,0
40420,0,0,0,0,0,1,1,5
53180,1,1,1,1,1,1,1,7
28998,1,1,1,1,1,1,1,4
60264,1,1,1,1,1,1,1,8
16210,1,1,1,0,1,1,1,1
8358,1,1,1,1,1,1,1,1
49853,1,1,1,1,1,1,1,7
13094,1,1,1,0,1,0,1,1
26781,0,1,0,1,0,0,0,3
33120,1,1,1,1,1,1,1,5
28059,1,1,0,1,1,1,1,3
43932,1,1,1,1,1,1,1,5
16989,1,1,1,1,1,1,1,1
50816,1,1,1,1,1,1,1,7
52412,1,1,1,1,1,1,1,7
54469,1,1,1,1,1,1,1,7
31239,1,0,0,0,0,0,0,4
31116,1,1,1,1,1,1,1,4
30053,1,1,1,1,1,1,1,4
8916,0,0,1,0,1,1,1,1
15781,0,0,1,1,1,1,1,1
46892,1,0,1,0,0,1,0,6
30622,1,1,1,1,1,1,1,4
10280,0,0,1,1,1,1,0,1
41010,1,1,1,1,1,1,1,5
51889,1,1,1,1,1,1,1,7
27974,0,0,0,0,0,0,0,3
35321,1,1,1,1,1,1,1,5
27333,1,0,0,0,0,1,1,3
14974,1,1,1,1,1,1,1,1
6806,1,1,1,1,1,1,1,1
882,0,0,0,0,0,0,0,0
38494,1,1,1,1,1,1,1,5
56906,1,1,1,1,1,1,1,7
38959,1,1,1,1,1,1,1,5
41738,1,1,1,1,1,1,1,5
10689,1,1,1,1,1,1,1,1
4761,0,0,1,0,0,1,0,1
13506,1,1,1,1,1,1,1,1
13948,0,0,1,1,0,0,0,1
30747,1,1,1,1,1,1,1,4
35958,1,1,1,1,1,1,1,5
50156,1,1,1,1,1,1,1,7
33583,1,1,1,1,1,1,1,5
29027,1,1,1,1,1,1,1,4
35479,1,1,1,1,1,1,1,5
19361,1,1,0,1,1,1,1,2
14000,1,1,1,1,1,1,1,1
8966,1,1,1,1,1,1,1,1
4848,0,0,1,0,0,0,0,1
3995,0,1,1,1,1,0,1,1
33737,1,1,1,1,1,1,1,5
10945,1,1,1,1,1,1,1,1
41462,1,1,1,1,1,1,1,5
43361,1,1,1,1,1,1,1,5
36394,1,1,1,1,1,1,1,5
48232,0,0,0,0,0,0,0,6
10888,1,0,1,1,0,0,0,1
6471,1,1,1,1,1,1,1,1
45091,1,1,1,1,1,1,1,5
44835,1,1,1,1,1,1,1,5
24637,1,1,0,1,1,1,1,2
18977,1,0,0,0,0,0,1,2
31237,1,1,1,1,1,1,1,4
29961,1,1,1,1,1,1,1,4
54357,1,1,1,1,1,1,1,7
25534,1,0,0,1,1,0,1,2
45083,0,0,1,1,1,1,1,5
30162,1,1,1,1,1,1,1,4
32359,1,1,1,1,1,1,1,5
45199,1,1,1,1,1,1,1,5
6776,1,1,1,1,1,1,1,1
17478,1,1,1,1,1,1,1,1
53096,1,1,1,1,1,1,1,7
5203,1,1,1,1,1,1,1,1
55993,1,1,1,1,1,1,1,7
39872,1,1,1,1,1,1,1,5
19540,1,0,0,0,1,1,1,2
23225,0,0,0,0,0,1,0,2
52135,1,1,1,1,1,1,1,7
49649,1,1,0,1,1,1,1,7
22600,1,0,0,1,1,1,1,2
51762,1,1,1,1,1,1,1,7
33990,0,0,0,0,0,0,0,5
7228,0,0,1,0,0,0,1,1
47194,0,0,0,0,0,0,0,6
50668,1,1,1,1,1,1,1,7
58922,1,1,0,1,1,1,1,8
8812,1,1,1,1,1,1,1,1
36664,1,1,1,1,1,1,1,5
12509,1,0,1,1,0,1,0,1
24157,1,1,0,0,1,0,0,2
50239,1,1,0,1,1,1,1,7
9752,1,1,1,1,1,1,1,1
49083,1,1,1,1,1,1,1,7
15461,1,1,1,1,1,1,1,1
22127,0,1,0,1,0,1,0,2
53128,1,1,1,1,1,1,1,7
19301,1,1,0,1,1,1,1,2
14516,1,0,1,1,0,0,0,1
60267,1,1,1,1,1,1,1,8
58830,1,1,1,1,1,1,1,8
58963,1,1,0,1,0,0,0,8
48474,1,1,1,0,1,1,1,7
5952,1,0,0,0,0,0,0,1
28164,0,0,0,0,0,0,0,3
18321,0,0,0,0,0,0,0,2
24066,1,1,0,1,1,1,1,2
34679,1,1,1,1,1,1,1,5
22957,1,1,0,1,1,1,1,2
9505,1,0,1,0,0,0,0,1
58249,1,1,1,1,1,1,1,8
9340,1,1,1,1,1,1,1,1
34745,1,1,1,1,1,1,1,5
20394,1,0,0,1,1,1,1,2
56633,1,1,1,1,1,0,1,7
51120,1,1,1,1,1,1,1,7
12762,1,1,1,1,1,1,1,1
4664,1,1,1,1,1,1,1,1
14147,0,0,1,0,0,0,0,1
3580,1,1,1,1,1,1,0,1
23423,1,1,0,0,1,0,0,2
7272,1,1,1,1,1,0,1,1
36059,1,1,1,1,1,1,1,5
17364,1,1,1,1,1,1,1,1
17763,1,1,1,1,1,1,1,1
58744,1,1,1,1,1,1,1,8
9911,1,1,1,1,1,1,1,1
27423,0,0,0,0,0,1,1,3
2039,1,1,1,1,1,1,1,1
59837,1,1,1,1,1,1,1,8
27639,0,1,0,0,1,0,0,3
57440,1,1,1,1,1,1,1,8
323,0,1,0,0,0,0,0,0
25327,1,1,0,1,1,1,1,2
55620,1,1,1,1,1,1,1,7
49001,1,1,1,1,1,1,1,7
9926,1,1,1,1,1,1,1,1
26336,0,1,0,0,1,1,0,3
43060,1,1,1,1,1,1,1,5
17365,1,1,1,1,1,1,1,1
21985,0,1,0,1,1,0,0,2
5164,1,1,1,1,1,1,0,1
60528,1,1,1,1,1,1,1,8
24458,0,1,0,0,0,0,0,2
8398,0,1,1,1,1,0,1,1
29179,1,1,1,1,1,1,1,4
49995,1,1,1,1,1,1,1,7
31331,1,1,1,1,1,1,1,4
4451,1,1,1,1,1,1,1,1
50769,1,1,1,1,1,1,1,7
48674,1,1,1,1,1,1,1,7
12839,1,1,1,1,1,1,1,1
2298,1,1,1,1,1,1,1,1
28659,0,0,0,0,1,0,0,3
11862,1,0,1,1,1,1,1,1
9185,1,1,1,1,1,1,1,1
14296,1,0,1,1,1,1,1,1
42032,1,1,1,1,1,1,1,5
16185,1,1,1,1,1,1,1,1
52222,1,1,1,1,1,1,1,7
55684,0,1,1,1,1,1,1,7
29587,1,1,1,1,1,1,1,4
46954,1,1,1,1,0,1,0,6
38865,1,1,1,1,1,1,1,5
61366,1,1,1,1,1,1,1,8
11575,1,1,1,1,1,1,1,1
13364,1,1,1,1,1,1,1,1
34742,1,1,0,1,0,1,1,5
9211,1,1,1,1,1,1,1,1
8562,1,1,1,1,1,1,1,1
19945,0,0,0,0,0,0,0,2
23938,0,1,0,1,1,1,1,2
55475,0,0,0,0,0,0,0,7
20006,1,0,0,1,1,0,1,2
61133,1,1,1,1,1,1,1,8
40224,1,1,1,1,1,1,1,5
1835,1,1,0,0,0,0,0,0
26936,0,0,0,0,0,0,0,3
59554,1,1,1,1,1,1,1,8
36960,1,1,1,1,1,1,1,5
43032,1,1,1,1,1,1,1,5
50631,0,0,0,1,0,1,0,7
21259,1,0,0,0,0,0,0,2
9128,0,0,1,0,0,0,0,1
37397,1,1,1,1,1,1,1,5
56539,1,1,1,1,1,1,1,7
53616,1,1,1,1,0,1,1,7
39024,1,1,1,1,1,1,1,5
25578,1,0,0,0,0,0,0,2
58599,1,1,1,1,1,1,1,8
4130,0,0,1,0,0,0,0,1
36502,0,1,0,1,0,1,0,5
39101,1,1,1,1,1,1,1,5
7450,1,1,1,1,1,0,1,1
5267,1,1,1,1,1,1,1,1
33592,1,1,1,1,1,1,1,5
54302,1,1,0,1,1,1,1,7
26567,1,0,0,0,1,0,1,3
23663,1,1,0,0,1,0,0,2
38447,1,1,1,1,1,1,1,5
